Angular Second Moment_0,Angular Second Moment_1,Angular Second Moment_2,Angular Second Moment_3,Contrast_0,Contrast_1,Contrast_2,Contrast_3,Correlation_0,Correlation_1,Correlation_2,Correlation_3,Sum of Squares Variance_0,Sum of Squares Variance_1,Sum of Squares Variance_2,Sum of Squares Variance_3,Inverse Difference Moment_0,Inverse Difference Moment_1,Inverse Difference Moment_2,Inverse Difference Moment_3,Sum Average_0,Sum Average_1,Sum Average_2,Sum Average_3,Sum Variance_0,Sum Variance_1,Sum Variance_2,Sum Variance_3,Sum Entropy_0,Sum Entropy_1,Sum Entropy_2,Sum Entropy_3,Entropy_0,Entropy_1,Entropy_2,Entropy_3,Difference Variance_0,Difference Variance_1,Difference Variance_2,Difference Variance_3,Difference Entropy_0,Difference Entropy_1,Difference Entropy_2,Difference Entropy_3,Information Measure of Correlation 1_0,Information Measure of Correlation 1_1,Information Measure of Correlation 1_2,Information Measure of Correlation 1_3,Information Measure of Correlation 2_0,Information Measure of Correlation 2_1,Information Measure of Correlation 2_2,Information Measure of Correlation 2_3,diagnosis
0.001434233,0.001149519,0.001448313,0.001162752,15.76739643,18.14556935,4.364062664,17.91461449,0.9923956,0.991238335,0.997904254,0.991358486,1036.72846,1035.509212,1041.17176,1036.543773,0.435865117,0.374169864,0.441347129,0.377195464,295.6789339,295.7002719,295.69679,295.6695596,4131.146443,4123.891278,4160.322978,4128.260479,7.859606207,7.857439497,7.86393298,7.858396141,9.959659715,10.26354738,9.928064806,10.24779146,0.000899703,0.000748712,0.000913846,0.000755771,2.338111335,2.599045348,2.297156114,2.585124207,-0.548843966,-0.504359483,-0.554158562,-0.506853823,0.999732591,0.99950702,0.999752335,0.999524055,0
0.001336931,0.001095147,0.001369792,0.001112628,12.46047732,14.50537535,4.502427378,14.296988,0.993921089,0.992920696,0.997812994,0.993020704,1024.893862,1024.491697,1029.358753,1024.242877,0.423749946,0.369900842,0.434181032,0.374313663,314.8323937,314.8454398,314.8792543,314.8547679,4087.114972,4083.461412,4112.932585,4082.674519,7.879923247,7.878322235,7.882849067,7.878376559,10.04201742,10.30540428,9.982191085,10.28310584,0.000869195,0.00074119,0.00090001,0.000751573,2.394948796,2.613889006,2.321295001,2.594815124,-0.541041328,-0.502695783,-0.5503614,-0.505919952,0.999708648,0.999505838,0.999744575,0.999527261,0
0.001074003,0.000833585,0.001027024,0.000852006,51.82416612,54.55628486,8.146172021,54.11494269,0.980151859,0.979082784,0.996889044,0.979267798,1305.516855,1304.100051,1309.271526,1305.093937,0.431751682,0.361911907,0.425757059,0.368481574,295.7154227,295.7451199,295.7861989,295.7103272,5170.243255,5161.843919,5228.93993,5166.260805,8.154702836,8.152711835,8.160986739,8.153590705,10.32489532,10.67312562,10.31273874,10.63905977,0.000876075,0.00070843,0.000858712,0.00072257,2.440268517,2.734831762,2.39376306,2.707001616,-0.55857333,-0.509765099,-0.560671282,-0.514683531,0.999832604,0.999662821,0.999837924,0.999686015,0
0.00172422,0.001371769,0.001632393,0.001379991,42.90734924,46.57422812,7.293368239,44.96011515,0.971433681,0.968965146,0.995175593,0.970031154,751.0129297,750.3535827,755.8823068,750.1142311,0.403774898,0.343149151,0.3919279,0.344389031,294.7979671,294.8140706,294.7736486,294.8234804,2961.144369,2954.840103,3016.235859,2955.496809,7.536820064,7.534393813,7.537240952,7.534070851,9.809557836,10.1152561,9.852920551,10.10955005,0.00081167,0.000669878,0.000784344,0.000672391,2.495013292,2.759158013,2.511466421,2.754901727,-0.50129699,-0.454479112,-0.494947781,-0.455259137,0.999293465,0.99869496,0.999233118,0.998707767,0
0.001895953,0.001730964,0.002027388,0.00174371,30.39557429,32.93731151,10.48785369,32.60967209,0.989341135,0.988445076,0.996343875,0.988555541,1425.835385,1425.250064,1434.285555,1424.692622,0.402660729,0.355749282,0.428464635,0.359438291,291.9103316,291.9263178,291.9232937,291.9438903,5672.945967,5668.062946,5726.654368,5666.160818,7.969403899,7.968362671,7.965353979,7.967873395,10.28548075,10.52791227,10.12719461,10.50775588,0.000760178,0.000648725,0.000822358,0.000656985,2.606987817,2.821411923,2.439998064,2.803513225,-0.530386805,-0.495687746,-0.553117447,-0.498468487,0.999701609,0.999514841,0.999783069,0.999533151,0
0.001277313,0.001061376,0.001313649,0.001069625,7.967898735,10.68204539,6.213363029,10.55455775,0.994514356,0.992641883,0.995746991,0.992725665,726.2500837,725.8681668,730.4666478,725.4655028,0.372823242,0.325163477,0.382454909,0.326853788,260.7982186,260.8145542,260.7099754,260.8295243,2897.032436,2892.790622,2915.653228,2891.307453,7.732582521,7.730970326,7.734628821,7.730528952,10.16753175,10.41582291,10.08696044,10.40512373,0.000814854,0.000694967,0.000848093,0.000699341,2.619555831,2.836234187,2.523969968,2.827427566,-0.49050497,-0.453563389,-0.502917445,-0.455036954,0.999324877,0.998888924,0.999430027,0.998910276,0
0.001652709,0.001436313,0.001798567,0.001462136,7.631653219,9.917538175,6.241965723,9.588752503,0.994677352,0.993078089,0.99564958,0.993308101,716.9038152,716.3872727,717.3979862,716.4448369,0.369119629,0.328641384,0.392140575,0.333569793,242.337112,242.346652,242.3538982,242.3435106,2859.983608,2855.631553,2863.349979,2856.190595,7.454903505,7.451534288,7.457117571,7.451916896,9.91039908,10.11482211,9.783840693,10.0886823,0.000722556,0.000636234,0.000783612,0.000647185,2.65812623,2.826334519,2.52903387,2.804372671,-0.466768472,-0.434990053,-0.486471162,-0.439044775,0.998801496,0.99819106,0.999071586,0.998283572,0
0.002352804,0.001976763,0.002206874,0.00196989,5.988072033,8.838293593,7.058065032,8.887151441,0.995122906,0.992775353,0.994240069,0.992738329,613.8975419,611.67649,612.6866165,611.9219347,0.391130138,0.341269479,0.372754878,0.340055295,242.5402779,242.553782,242.5519757,242.5408917,2449.602095,2437.867666,2443.688401,2438.800587,7.237100871,7.231637508,7.235760619,7.231957332,9.539584099,9.810341188,9.654497543,9.815680371,0.000790749,0.00067055,0.000742702,0.000668254,2.492917172,2.739356655,2.598034669,2.743407493,-0.472926891,-0.429137069,-0.454449289,-0.42839573,0.99864125,0.997646983,0.998287587,0.997625987,0
0.001463657,0.001149821,0.001454983,0.001184763,3.774388114,6.079096639,3.855951964,5.768319544,0.998443491,0.997490075,0.998410177,0.997617855,1212.453182,1211.011767,1212.698169,1210.740784,0.466359435,0.396429022,0.466709347,0.40492756,303.0897403,303.0935301,303.0646833,303.1006804,4846.03834,4837.96797,4846.936723,4837.194817,7.956299418,7.954479876,7.957096345,7.954424224,9.905644364,10.24184823,9.905402453,10.20065216,0.000975394,0.000800916,0.000978052,0.000821536,2.209677857,2.49686263,2.205822573,2.461297684,-0.576579102,-0.528066589,-0.57666129,-0.533934654,0.999836376,0.999678225,0.999836607,0.999703382,0
0.001301292,0.00099715,0.001122684,0.00097928,8.106364654,11.20055017,6.188605519,11.42833955,0.995625423,0.99395004,0.99667803,0.993829404,926.5311955,925.6713754,931.4661383,926.032016,0.422334122,0.350905625,0.386757016,0.346353564,292.2594201,292.2855359,292.317253,292.2728964,3698.018418,3691.484951,3719.675947,3692.699724,7.854589967,7.852639555,7.856485824,7.852646475,10.02886694,10.39325408,10.19892942,10.4177036,0.000872406,0.000696183,0.000775553,0.00068522,2.394254144,2.712487233,2.52718642,2.734005213,-0.537520269,-0.484260663,-0.513293234,-0.480741026,0.999685654,0.999346954,0.99956292,0.999314785,0
0.001850379,0.001500018,0.001826373,0.001507699,7.270752974,10.05049258,5.630322086,10.00545308,0.99443384,0.992301961,0.995709809,0.992329632,653.1210613,652.7956012,656.1854991,652.2146433,0.401422646,0.344235868,0.401589182,0.345006793,296.5343331,296.5395915,296.5912454,296.5586494,2605.213492,2601.131912,2619.111674,2598.85312,7.435330129,7.431879389,7.435120451,7.431559372,9.708692416,10.00236988,9.710985782,9.995578558,0.000812601,0.000676227,0.000811679,0.000678533,2.47856006,2.736988746,2.466310527,2.730953907,-0.492960233,-0.447313292,-0.493067959,-0.44826742,0.999127575,0.998428184,0.999130488,0.998446824,0
0.001796409,0.001482391,0.001851863,0.001509492,12.10499383,14.11102729,4.681761369,13.90770937,0.991790122,0.990424436,0.99684459,0.990557204,737.2212818,736.8248472,741.862691,736.4190664,0.420101201,0.368927263,0.432648632,0.37371385,290.9303665,290.944852,290.9863932,290.9531018,2936.780133,2933.188362,2962.769003,2931.768556,7.552932222,7.551006629,7.552381546,7.55071613,9.733311472,9.982443817,9.661886042,9.959537538,0.00087593,0.000753596,0.000913453,0.000763445,2.425815477,2.629985078,2.341105069,2.612972066,-0.514783667,-0.476720309,-0.526299252,-0.480111807,0.999412765,0.99903251,0.999496511,0.999074195,0
0.024138839,0.023942193,0.024306061,0.023944533,259.5242677,271.7031763,243.6760564,271.9194814,0.952878708,0.95065912,0.955798993,0.950621868,2753.789827,2753.327242,2756.453683,2753.440316,0.488437182,0.439977694,0.483644996,0.441046128,301.1567824,301.1658757,301.1966523,301.1602965,10755.63504,10741.60579,10782.13868,10741.84178,7.158202945,7.156159213,7.153107242,7.156441975,9.128025028,9.371321472,9.131358577,9.36617614,0.000825911,0.000698127,0.000812851,0.000700548,2.497684937,2.739986486,2.494104713,2.735457905,-0.553871773,-0.515209022,-0.553210771,-0.516070163,0.999540349,0.999250647,0.999536199,0.999258901,0
0.001317631,0.001068211,0.00134391,0.001110806,5.620646683,8.254132491,5.177060699,7.699409656,0.996401523,0.994710165,0.996685572,0.99506769,780.975779,780.1880565,780.9886051,780.5075505,0.400885996,0.345172735,0.408740373,0.354781161,258.552587,258.5808147,258.5322809,258.5696828,3118.282469,3112.498093,3118.77736,3114.330793,7.767589429,7.7653771,7.767896484,7.766020357,10.0362023,10.31792285,9.985992724,10.2672782,0.00085432,0.000716071,0.000879857,0.000740226,2.458333017,2.702522808,2.404335008,2.657310735,-0.517718517,-0.475946743,-0.525117929,-0.483498443,0.999548817,0.999204961,0.999591811,0.999282485,0
0.001288517,0.001019558,0.001275407,0.001064619,4.280056949,6.569313683,4.206574599,6.088145847,0.997939605,0.996835949,0.997975353,0.997068051,1038.649832,1038.117434,1038.841604,1038.242066,0.440347743,0.375466133,0.440193413,0.387039878,274.5542346,274.5718625,274.5427028,274.5688126,4150.31927,4145.900421,4151.159843,4146.880118,7.986527561,7.985120492,7.986690607,7.985491536,10.05492726,10.37157955,10.05134719,10.31442408,0.000998683,0.00082557,0.001002669,0.000855415,2.288662945,2.555704931,2.274853508,2.507553507,-0.561195197,-0.515787256,-0.561709261,-0.524005355,0.999803873,0.999629825,0.999805279,0.999670061,0
0.001606228,0.001386334,0.001607497,0.001395488,9.973557998,12.74641119,8.638105367,12.53543528,0.997403046,0.996677284,0.997751027,0.996732222,1920.241914,1918.071089,1920.455307,1918.036661,0.41728953,0.362673407,0.41494728,0.363615085,285.5984004,285.6004352,285.536917,285.6032541,7670.9941,7659.537943,7673.183124,7659.611208,8.089688995,8.088133366,8.090242343,8.088129454,10.3400582,10.61977947,10.32611797,10.61237194,0.000775096,0.000653424,0.000776369,0.000654839,2.604937422,2.831216927,2.561122576,2.826354929,-0.545752746,-0.506264172,-0.547896491,-0.507301181,0.999786935,0.999626119,0.999793536,0.999631584,0
0.001491434,0.001294062,0.001559115,0.001320123,4.529017343,6.565991918,4.139400776,6.269016653,0.998848911,0.998328653,0.998946814,0.998404092,1967.274578,1964.281127,1965.179382,1964.090891,0.45849013,0.403885279,0.471914769,0.411306694,277.7050696,277.6935334,277.7114758,277.7016112,7864.569294,7850.558518,7856.578129,7850.094547,8.138668674,8.138328899,8.139226338,8.138290489,10.1402257,10.41829021,10.08972314,10.38448132,0.000892615,0.000761525,0.000931869,0.000779761,2.344070856,2.573034481,2.278924801,2.542099565,-0.583204101,-0.544225674,-0.59029464,-0.548915816,0.999881577,0.999792955,0.99989303,0.999806364,0
0.001940661,0.001706399,0.001957821,0.001698172,139.3335821,148.3466654,130.4368618,148.9444809,0.942472774,0.938729378,0.94640511,0.938470667,1211.022953,1210.585595,1216.877776,1210.353456,0.436189283,0.381661147,0.437430467,0.380434375,304.0014065,304.010094,304.0189113,304.0191008,4704.758229,4693.995716,4737.074242,4692.469342,7.827121224,7.826060437,7.823938553,7.825532077,9.96962724,10.23670754,9.951267443,10.24316802,0.00084462,0.00071201,0.000840925,0.000708307,2.441530208,2.679699582,2.426683876,2.687374594,-0.545751763,-0.506747158,-0.548541163,-0.505708945,0.999718627,0.999519519,0.999729343,0.999512412,0
0.00201171,0.00171278,0.002057616,0.00172089,56.82706747,59.24802556,8.41713071,59.18580717,0.966299926,0.964836793,0.995050794,0.964864517,843.1297175,842.4718823,850.3515847,842.2512245,0.383164925,0.340130064,0.397997755,0.340547409,267.956916,267.966512,267.8553477,267.9771341,3315.691803,3310.639504,3392.989208,3309.819091,7.372896762,7.369976874,7.374560845,7.369740679,9.784615728,10.0012218,9.691837568,9.998020808,0.000734275,0.00063705,0.000765899,0.000638351,2.643777579,2.834569024,2.554173051,2.831683622,-0.469398965,-0.435369222,-0.484358885,-0.435806328,0.998761614,0.998084939,0.998979178,0.998095189,0
0.001238277,0.001050487,0.001320664,0.00107449,5.125750637,6.750966375,4.278331075,6.483114707,0.998418929,0.997916976,0.998680458,0.997999441,1620.974044,1620.472292,1621.143053,1620.325974,0.437503335,0.389023296,0.455820814,0.395665701,289.7161533,289.7171494,289.7279536,289.7237488,6478.770426,6475.138203,6480.293881,6474.820781,7.979173645,7.977626169,7.980397055,7.977573001,10.08328172,10.31548637,9.985085916,10.28258516,0.000871603,0.000764608,0.000927806,0.000780038,2.406114171,2.580023816,2.295912612,2.553880705,-0.556168261,-0.522847749,-0.570270703,-0.527513724,0.999788495,0.999663007,0.999826353,0.999684199,0
0.001036135,0.000829924,0.00102557,0.000844286,27.99765518,53.40919433,46.96036534,52.15011841,0.991742692,0.984179599,0.986115403,0.984552309,1695.325743,1687.984847,1691.095699,1687.958395,0.409691678,0.347346426,0.409042867,0.352298188,287.3771165,287.4997091,287.3943914,287.5024555,6753.305318,6698.530192,6717.422431,6699.68346,8.153137217,8.15336174,8.156631136,8.153278499,10.44052398,10.7677858,10.42265787,10.74459046,0.000786984,0.000645329,0.000786744,0.000653954,2.575791586,2.872782278,2.55848546,2.856151892,-0.542803182,-0.497029247,-0.545607122,-0.500239889,0.999790586,0.999596249,0.999799169,0.999614357,0
0.001600493,0.001384579,0.001650122,0.001393077,7.275770953,9.246924397,4.65980831,9.170852669,0.997877334,0.997297356,0.998642253,0.997319957,1713.828476,1710.71831,1716.007665,1710.952333,0.452927228,0.402144245,0.463643068,0.404211711,320.5094173,320.5199561,320.4101586,320.5132436,6848.038135,6833.626316,6859.37085,6834.638481,8.104173588,8.102510315,8.105755781,8.102761514,10.1755931,10.42800333,10.10190992,10.41767055,0.000863933,0.000747014,0.000898479,0.000751053,2.451774934,2.657528497,2.354147486,2.649958574,-0.570909926,-0.535281698,-0.581569962,-0.536758704,0.999852725,0.999755148,0.999873699,0.999760277,0
0.001451183,0.001245446,0.001398651,0.001225057,8.782185964,10.72286772,7.861995348,10.97780491,0.99638683,0.995584632,0.996775164,0.995479536,1215.302063,1214.266497,1218.97603,1214.234195,0.424877445,0.379876143,0.41587814,0.375057345,256.3362277,256.3335989,256.3947894,256.3382603,4852.426066,4846.34312,4868.042126,4845.958975,7.738095023,7.736056123,7.735657032,7.735794823,9.898063878,10.1303101,9.949151662,10.15570285,0.000855018,0.000745253,0.000829383,0.000733662,2.407182927,2.608811864,2.444079468,2.631244911,-0.533089351,-0.498530808,-0.525546276,-0.494758809,0.999624428,0.999400823,0.999584232,0.999369503,0
0.002633321,0.002245561,0.002545509,0.00223406,5.684584013,8.80926401,7.075360218,8.932240097,0.996104734,0.993927178,0.995130787,0.993843342,729.6785079,725.3023702,726.5404461,725.4131056,0.398177171,0.350760222,0.386837786,0.349001891,241.6406755,241.6384744,241.6356829,241.6299165,2913.029448,2892.400217,2899.086424,2892.720182,7.138330059,7.131011734,7.136048514,7.131125723,9.408313414,9.680540174,9.50837711,9.690146482,0.000801533,0.000685546,0.000767639,0.000681467,2.47336577,2.724906444,2.570793411,2.733554031,-0.47056337,-0.425502561,-0.453935306,-0.424003489,0.998468814,0.99732572,0.998118445,0.99727647,0
0.001597839,0.00128164,0.001577803,0.001337096,8.796243515,11.73895365,6.607678852,11.07238546,0.994078179,0.992092156,0.99558307,0.992541261,742.697575,742.2348058,747.9945319,742.242488,0.387082986,0.331567901,0.391067767,0.34205017,229.1824683,229.2012694,229.2622581,229.2011751,2961.994057,2957.200269,2985.370449,2957.897566,7.490924835,7.488144913,7.488587491,7.488681573,9.8847248,10.15934503,9.83636581,10.1078621,0.000747227,0.000627308,0.000764716,0.000649137,2.653968377,2.875433307,2.567337403,2.833371934,-0.479298498,-0.436917192,-0.486792001,-0.444845156,0.999015759,0.998290968,0.99910736,0.998458493,0
0.004456601,0.004192283,0.004459809,0.004217356,17.29481943,20.71517833,17.69120532,20.41851466,0.99524854,0.994305899,0.995147912,0.994388859,1819.947814,1819.003509,1823.050691,1819.461796,0.499237567,0.425834576,0.481751253,0.433928282,323.7173615,323.7298846,323.764394,323.7147923,7262.496437,7255.298859,7274.511557,7257.428668,7.967739867,7.966584242,7.961369129,7.967018279,9.828005241,10.18041886,9.888629311,10.13992483,0.000953784,0.000760883,0.00090056,0.000780491,2.252751817,2.573532981,2.313859368,2.5381183,-0.600888187,-0.550612911,-0.592111849,-0.556466502,0.999892167,0.999781339,0.999877911,0.999798699,0
0.001088496,0.000931385,0.001268361,0.000940984,13.60101127,22.05970429,13.88255106,21.89135272,0.995964253,0.993444129,0.995879837,0.993494038,1685.067398,1682.438967,1684.709118,1682.407128,0.399047737,0.35649938,0.451572129,0.3593199,288.8899229,288.914246,288.8492248,288.9170079,6726.66858,6707.696162,6724.95392,6707.737158,8.061618377,8.058865503,8.060817544,8.058957682,10.38483458,10.60485782,10.13260547,10.59055062,0.000791851,0.000688982,0.000879114,0.000695287,2.552756548,2.751779451,2.391898819,2.739405153,-0.530602225,-0.499228824,-0.566450571,-0.501249342,0.99972341,0.999568527,0.999833519,0.999580667,0
0.001881259,0.001513406,0.001782878,0.001577153,34.20644794,37.08147016,33.20186836,36.41573197,0.991674393,0.990953418,0.991907777,0.991116006,2054.291442,2049.473994,2051.467593,2049.513514,0.505937019,0.432112185,0.489421709,0.446222227,335.0233962,335.0832229,335.0973955,335.0810563,8182.959321,8160.814506,8172.668503,8161.638322,8.072799,8.073893791,8.072624204,8.073971267,9.900217703,10.26367829,9.967948608,10.19807908,0.000960479,0.000779807,0.000923546,0.000812836,2.287551911,2.593532013,2.333936007,2.538220114,-0.605274258,-0.553795082,-0.595612259,-0.563027921,0.999907284,0.999807148,0.999893575,0.999830828,0
0.001209523,0.001027119,0.001295276,0.001057325,9.120709512,11.4554084,6.05127005,10.9940818,0.993551607,0.991896044,0.995732335,0.992221412,707.2079352,706.7787783,708.9672828,706.6888006,0.38080879,0.33726447,0.401825474,0.344916206,212.2397743,212.2494585,212.2564567,212.2544389,2819.711031,2815.659705,2829.817861,2815.76112,7.680486272,7.678543531,7.682277222,7.678573306,10.07877121,10.30301477,9.972880654,10.26314347,0.00075132,0.000654254,0.000800368,0.000670682,2.609003846,2.794088321,2.50346031,2.761824526,-0.492688039,-0.459038098,-0.508689725,-0.464961092,0.99931192,0.998920168,0.999444932,0.999002273,0
0.001621281,0.001327991,0.001684942,0.00136677,5.635383142,8.014830312,4.947729732,7.617190633,0.995356448,0.993385381,0.995922123,0.993715977,606.7965476,605.8421529,606.6550407,606.0759673,0.402516043,0.349173574,0.4160918,0.356606422,276.6096348,276.638836,276.6265917,276.630495,2421.550807,2415.353781,2421.672433,2416.686679,7.534197692,7.531471523,7.534200915,7.531925008,9.796527862,10.06125543,9.716981202,10.02295667,0.000890677,0.000755031,0.000933937,0.000774024,2.462693053,2.687308149,2.379661604,2.654244872,-0.501577414,-0.460873836,-0.513660268,-0.466768888,0.999290757,0.998791046,0.99939421,0.998880934,0
