Angular Second Moment_0,Angular Second Moment_1,Angular Second Moment_2,Angular Second Moment_3,Contrast_0,Contrast_1,Contrast_2,Contrast_3,Correlation_0,Correlation_1,Correlation_2,Correlation_3,Sum of Squares Variance_0,Sum of Squares Variance_1,Sum of Squares Variance_2,Sum of Squares Variance_3,Inverse Difference Moment_0,Inverse Difference Moment_1,Inverse Difference Moment_2,Inverse Difference Moment_3,Sum Average_0,Sum Average_1,Sum Average_2,Sum Average_3,Sum Variance_0,Sum Variance_1,Sum Variance_2,Sum Variance_3,Sum Entropy_0,Sum Entropy_1,Sum Entropy_2,Sum Entropy_3,Entropy_0,Entropy_1,Entropy_2,Entropy_3,Difference Variance_0,Difference Variance_1,Difference Variance_2,Difference Variance_3,Difference Entropy_0,Difference Entropy_1,Difference Entropy_2,Difference Entropy_3,Information Measure of Correlation 1_0,Information Measure of Correlation 1_1,Information Measure of Correlation 1_2,Information Measure of Correlation 1_3,Information Measure of Correlation 2_0,Information Measure of Correlation 2_1,Information Measure of Correlation 2_2,Information Measure of Correlation 2_3,diagnosis
0.001342018,0.001100817,0.001349947,0.001110098,14.89094279,17.44436408,5.963437963,17.44075595,0.990317464,0.988662314,0.996160078,0.988636694,768.9588412,769.3088481,776.5050788,767.4155405,0.387200386,0.33675159,0.392555773,0.338563888,262.3380748,262.3123282,262.436942,262.3705492,3060.944422,3059.791028,3100.056877,3052.221406,7.678514112,7.67711757,7.675498119,7.675391943,10.01103749,10.27150118,9.978365658,10.26540878,0.000778783,0.000663614,0.000795622,0.000665974,2.550396909,2.767695061,2.497597999,2.767035562,-0.500707622,-0.461797023,-0.506198745,-0.462315344,0.999376062,0.998951099,0.999421759,0.998956688,0
0.005492441,0.004666798,0.005267799,0.004628008,4.03730747,5.687834236,4.482737323,5.783308597,0.988231794,0.983408135,0.986955782,0.983124883,171.5345278,171.4043093,171.8285151,171.3560998,0.440530449,0.391059797,0.427730586,0.388475418,306.899175,306.9070149,306.8909553,306.908556,682.1008038,679.929403,682.831323,679.6410905,6.23934767,6.231535561,6.2377171,6.230860001,8.289646017,8.529550165,8.362800752,8.540567304,0.001138982,0.00098289,0.001093099,0.000975165,2.25243075,2.468129306,2.319413434,2.478850182,-0.423150177,-0.377405827,-0.409329226,-0.375251151,0.994138159,0.990497789,0.993219948,0.990277613,0
0.002674944,0.002262247,0.002515437,0.002246375,5.667576281,8.368122127,6.770174555,8.475610676,0.996273634,0.994479181,0.995539874,0.994411096,760.469581,757.8695728,758.9667601,758.2533792,0.398226284,0.347847859,0.379124845,0.345851333,246.5779935,246.5849989,246.5985575,246.5657212,3036.210748,3023.110169,3029.096866,3024.537906,7.165580952,7.158345286,7.163981474,7.158851575,9.430933965,9.702224599,9.550745303,9.710479732,0.000803377,0.0006818,0.000753913,0.000678516,2.469086788,2.716407719,2.578440588,2.722603648,-0.474216008,-0.429868409,-0.4547936,-0.428752719,0.998576637,0.997532217,0.998189762,0.997499772,0
0.001211235,0.001067805,0.001300953,0.001073516,71.13729738,73.57814991,6.452736137,73.53022288,0.966666916,0.965495145,0.996994137,0.965505587,1067.067442,1066.199966,1073.358458,1065.827995,0.370748652,0.332704395,0.394121556,0.334135739,250.0334629,250.0427771,249.9109695,250.0615419,4197.132471,4191.221714,4286.981097,4189.781758,7.824353092,7.821942618,7.823361416,7.821839019,10.29717396,10.50140881,10.17467011,10.49136882,0.000709359,0.000619491,0.000754517,0.000623266,2.701068855,2.887175131,2.566452133,2.878028161,-0.494759411,-0.464655146,-0.512909358,-0.466057188,0.999425518,0.999131709,0.999552383,0.999147977,0
0.001898692,0.001593387,0.00197248,0.001597763,6.510567793,9.16963027,5.996493157,9.137938156,0.988900444,0.984350942,0.989798826,0.984416067,293.2805475,292.9770728,293.9119262,293.1845856,0.377647244,0.331325212,0.388899101,0.332276753,253.1284366,253.1347719,253.1233559,253.1276434,1166.611622,1162.738661,1169.651212,1163.600404,7.124189859,7.121235349,7.125875293,7.121887326,9.496686074,9.744897264,9.443514959,9.742709487,0.000894556,0.000765349,0.000929129,0.000766731,2.548543219,2.768349765,2.49415492,2.766327524,-0.450571264,-0.40987321,-0.459585434,-0.41038349,0.998001559,0.996704554,0.998213027,0.996726725,0
0.002926494,0.002722869,0.002973113,0.002736834,30.18650415,34.58097942,26.1757653,33.16075131,0.992390465,0.991281616,0.993419226,0.99163375,1983.46563,1983.221748,1988.806048,1981.816894,0.45178311,0.389420314,0.444984546,0.392510249,285.635197,285.6366729,285.7481715,285.6987841,7903.676015,7898.306014,7929.048429,7894.106826,8.001630589,8.000197799,7.994149202,7.99833849,10.09473635,10.40028442,10.10275319,10.38593157,0.000858166,0.0007032,0.000836665,0.000708287,2.440005976,2.712906792,2.424056709,2.701910412,-0.567403616,-0.524047914,-0.565977199,-0.525801767,0.999831646,0.99968983,0.999827951,0.999696973,0
0.021561343,0.020939764,0.021502875,0.020959363,1979.375524,2163.208705,2068.940043,2156.706756,0.586599739,0.54794999,0.568152071,0.549586473,2394.018231,2392.665255,2395.449766,2394.140746,0.52474299,0.459486861,0.514459672,0.466813434,349.2974717,349.3377454,349.347276,349.2835966,7596.697402,7407.452313,7512.859021,7419.856228,7.069664341,7.066928144,7.062937709,7.06871883,8.747085489,9.050996494,8.793620351,9.019890541,0.000927122,0.000748371,0.000896019,0.000767511,2.356922903,2.655770653,2.378457618,2.621569304,-0.587412797,-0.53800596,-0.579640367,-0.543409003,0.999653553,0.999360141,0.999618044,0.999402605,0
0.001212765,0.001084436,0.001321413,0.001091326,10.68869049,13.2819167,8.898954567,13.10584239,0.986868826,0.983675199,0.989071944,0.983894625,406.9967726,406.8017916,407.1609322,406.8778933,0.313859386,0.285865921,0.33474113,0.28734954,214.3710595,214.393545,214.3914089,214.3882617,1617.2984,1613.92525,1619.744774,1614.405731,7.295345509,7.292358559,7.297870177,7.292852905,10.02376544,10.1848787,9.901552546,10.1759589,0.000721105,0.000649996,0.000783375,0.000654166,2.878262685,3.019993896,2.756973831,3.011430103,-0.410480438,-0.38478451,-0.42993218,-0.386261477,0.997173862,0.996088257,0.997789933,0.996161308,0
0.002800469,0.002294716,0.002760009,0.002368065,32.2620363,46.19760316,42.10078267,47.03490386,0.992706659,0.989536656,0.990474686,0.989343586,2211.746097,2207.592739,2209.942057,2206.882285,0.522734042,0.455203488,0.519286672,0.465743887,364.0591827,364.1245783,364.1375091,364.1301941,8814.72235,8784.173352,8797.667445,8780.494238,7.903865518,7.903426059,7.899767713,7.904024344,9.63876035,9.964216776,9.643696908,9.914757222,0.001010757,0.000842994,0.001004973,0.000869192,2.216620266,2.487192408,2.213332093,2.444907993,-0.609497313,-0.562450761,-0.608741432,-0.569578231,0.999893032,0.999794523,0.999891877,0.999813848,0
0.001132206,0.00089725,0.001096893,0.00093237,5.523028878,8.758334576,5.922885327,8.139860167,0.997702356,0.996354477,0.997535565,0.996611859,1201.889424,1201.245163,1201.671901,1201.228137,0.402969331,0.339167702,0.394394489,0.349415459,296.324662,296.3933664,296.3872048,296.3945392,4802.034668,4796.222318,4800.764719,4796.772688,7.886677373,7.883460997,7.886335234,7.883928525,10.13205776,10.46790618,10.18194677,10.41199765,0.000946231,0.000769446,0.000921436,0.000797048,2.453305572,2.748832147,2.497023043,2.701210613,-0.529664906,-0.480750655,-0.522395275,-0.488864739,0.999662115,0.999336337,0.999626447,0.999406566,0
0.002378786,0.00193065,0.002420632,0.001965165,7.130104871,9.184887727,4.363837187,9.023083417,0.993301796,0.99137439,0.995940667,0.991504839,532.2400559,532.4196142,537.5066914,531.0719463,0.428505585,0.37174697,0.439535124,0.375691443,261.9293983,261.9224746,262.0163537,261.9639431,2121.830119,2120.493569,2145.662929,2115.264702,7.229879512,7.227356092,7.228495745,7.226171717,9.383090556,9.652829015,9.302558812,9.631866339,0.000872211,0.000738961,0.000907005,0.000748193,2.415515285,2.638031527,2.304988581,2.62248512,-0.494893083,-0.451665688,-0.50818834,-0.454674762,0.998954352,0.998207094,0.999115574,0.998270931,0
0.001339959,0.001020214,0.001247869,0.001051531,6.985561275,9.697549853,4.50498788,9.271855766,0.996957195,0.995769436,0.998051779,0.995962958,1147.881948,1146.129618,1156.179684,1148.347676,0.443118551,0.366725649,0.427481659,0.375965858,329.5911319,329.6360792,329.4176825,329.5592176,4584.542232,4574.820921,4620.21375,4584.118848,7.944818144,7.941798436,7.947384394,7.943562315,10.03701564,10.41311164,10.06612078,10.36548448,0.001028864,0.00081472,0.000986035,0.000841559,2.32699609,2.653146633,2.323425087,2.607624439,-0.555257228,-0.500873888,-0.551734182,-0.508056421,0.999776942,0.999524513,0.999766575,0.99957034,0
0.001049063,0.000903394,0.001130926,0.000922187,6.139746097,8.014336089,5.14454811,7.774920662,0.997502354,0.996737746,0.997908215,0.996835995,1229.106484,1228.343324,1229.703082,1228.651621,0.396357244,0.354055123,0.417828702,0.358597164,241.0857778,241.0959543,241.1071934,241.078324,4910.286189,4905.358959,4913.667779,4906.831564,8.033127356,8.031461845,8.033940452,8.031935677,10.34528414,10.55131842,10.23004766,10.52869317,0.000793681,0.000698426,0.000851062,0.000709186,2.5195567,2.689894864,2.407812754,2.669906381,-0.529727599,-0.50026833,-0.546102673,-0.503556594,0.999710586,0.99956151,0.999770156,0.999581484,0
0.001241912,0.00105587,0.001314718,0.001067635,8.138233367,10.85498847,7.020241342,10.67218059,0.994528713,0.992699422,0.995291459,0.992821723,743.7220872,743.4335379,745.4794991,743.3664834,0.345883273,0.307513535,0.363793442,0.309678565,293.5772229,293.6060735,293.5588073,293.6065433,2966.750116,2962.879163,2974.897755,2962.793753,7.667251708,7.665568727,7.668595649,7.665414049,10.20728508,10.42201349,10.10982742,10.40856045,0.000818588,0.000713651,0.000872559,0.000719086,2.700374499,2.888647104,2.604287903,2.877636415,-0.469993102,-0.437737785,-0.484784159,-0.439714434,0.999054405,0.998545085,0.999224433,0.998582768,0
0.002604765,0.002301134,0.002620724,0.002312065,553.2381858,572.6267913,508.9095782,569.6283847,0.824598146,0.818394968,0.839730412,0.819234836,1577.059117,1576.571927,1587.667331,1575.603323,0.441268255,0.381075467,0.439275836,0.382600228,286.2161331,286.2189232,286.0469233,286.2567941,5754.998282,5733.660916,5841.759747,5732.784908,7.624883793,7.623212085,7.616741398,7.621778611,9.75173582,10.05207369,9.741833456,10.04439717,0.000829469,0.000678837,0.000812189,0.000681521,2.507036453,2.783073102,2.475659096,2.778000606,-0.536731294,-0.491611341,-0.53813907,-0.492465284,0.999609031,0.999286336,0.999616153,0.999293499,0
0.001914499,0.001423763,0.001716756,0.001511514,4.757949223,7.874468289,4.905355199,7.074928287,0.995714518,0.99289971,0.99558968,0.993614819,555.1241286,554.5173725,556.1223136,554.0115942,0.44969833,0.366093115,0.4215295,0.38223231,267.9400906,267.9401639,267.9263006,267.9626788,2215.738565,2210.195022,2219.583899,2208.971448,7.494473473,7.491323698,7.494267523,7.49137087,9.540134026,9.949090779,9.677931828,9.868459906,0.0009408,0.000729908,0.000858432,0.000769467,2.263374414,2.623312078,2.38050448,2.552043475,-0.531716909,-0.468581971,-0.510678683,-0.480891476,0.999500815,0.99886487,0.999344309,0.999032326,0
0.002665271,0.002244834,0.002571237,0.002225315,7.661328297,11.33003068,6.194699867,10.8984472,0.994743176,0.992177666,0.995766567,0.992474342,728.7030995,724.2103978,731.6402643,724.0859714,0.446983931,0.392829373,0.43653466,0.390808719,299.7647317,299.7592697,299.8714524,299.7694066,2907.15107,2885.511561,2920.366357,2885.445438,7.173842501,7.170698357,7.168558426,7.170487831,9.255144851,9.548891283,9.318686624,9.553195747,0.000885983,0.000749908,0.000854424,0.000744929,2.387302145,2.66096476,2.432997143,2.662055324,-0.503856399,-0.455648,-0.493591168,-0.454873606,0.999018441,0.99821242,0.998885475,0.998194689,0
0.001963675,0.001707647,0.00207818,0.001707284,19.25649377,21.5066909,6.118477912,21.50225618,0.965298952,0.961149927,0.989211469,0.961192582,277.462713,276.7908667,283.5639842,277.0379676,0.373162405,0.334712422,0.387745006,0.333779661,210.9681909,210.9903433,211.0749426,210.9782384,1090.594358,1085.656776,1128.137459,1086.649614,7.066190204,7.062473336,7.062673886,7.063185972,9.480261249,9.676681378,9.390829187,9.677234244,0.000773229,0.000681067,0.000813842,0.000680825,2.590027015,2.767443601,2.502292704,2.76686716,-0.437483278,-0.404656575,-0.452370248,-0.404721266,0.997522721,0.99630306,0.997933644,0.99630774,0
0.00124501,0.001104214,0.001333368,0.001119482,9.208337938,11.4953099,7.840424482,11.24886786,0.991113908,0.988903072,0.992447948,0.989142711,518.1320265,517.9501165,519.0923022,518.0329968,0.330591871,0.301503096,0.34964246,0.304848106,265.611354,265.6233217,265.5857303,265.6181377,2063.319768,2060.305156,2068.528784,2060.883119,7.487737168,7.485965485,7.489824825,7.486121067,10.11739467,10.28092602,10.009173,10.26341817,0.000751316,0.000675522,0.000805304,0.000682583,2.780461832,2.925807005,2.675287229,2.911617903,-0.442140116,-0.416923763,-0.459042654,-0.419621991,0.998395962,0.997773368,0.998713536,0.997850151,0
0.001631152,0.001389842,0.001584879,0.001369844,9.502402634,11.62111948,4.481741993,10.97273689,0.9954966,0.994489123,0.997892062,0.994795303,1055.025279,1054.380292,1063.063067,1054.118747,0.453312541,0.405335321,0.44622154,0.400880726,276.5321607,276.5772036,276.7060155,276.5893247,4210.598713,4205.900049,4247.770527,4205.502251,7.641668063,7.6378651,7.63437339,7.636415774,9.679129813,9.913764627,9.698786015,9.933648037,0.000935814,0.000813763,0.000910041,0.000801056,2.311756377,2.515136236,2.300069689,2.532669602,-0.544385087,-0.508710219,-0.541121955,-0.505547676,0.999641205,0.999422293,0.99962472,0.999397011,0
0.002028947,0.001694537,0.001907223,0.001655446,7.338262689,10.12798371,5.958366709,9.972682371,0.991282319,0.987886597,0.992963134,0.988046239,420.8838609,418.0486581,423.3679267,417.1357536,0.416141506,0.364401708,0.399746326,0.357064117,281.2206964,281.2399365,281.3264848,281.2837812,1676.197181,1662.066649,1687.51334,1658.570332,7.284697962,7.281389394,7.284929666,7.279171214,9.475759575,9.7445507,9.566149446,9.777754253,0.000855556,0.000725101,0.000807305,0.000707795,2.412359414,2.658543357,2.479246206,2.688075599,-0.493517036,-0.450238278,-0.479473125,-0.444601502,0.998993298,0.998260695,0.998800203,0.998130415,0
0.001436567,0.001167898,0.001311842,0.001133927,4.833254204,7.173563968,5.794826038,7.621681977,0.997486625,0.996270856,0.996990254,0.996029245,961.5068041,961.8243825,962.676839,959.7270546,0.421451826,0.365726106,0.39766917,0.357173617,302.3401042,302.312218,302.3493996,302.3913592,3841.193962,3840.123966,3844.91253,3831.286536,7.76132738,7.759565915,7.762175405,7.757791043,9.910200344,10.19810862,10.04301661,10.24075755,0.001011301,0.000850424,0.000938319,0.000826563,2.367615086,2.61688842,2.481216981,2.65710029,-0.535054022,-0.492568115,-0.515800808,-0.485953472,0.99964098,0.999362204,0.999534954,0.999301527,0
0.001757222,0.001439858,0.001808841,0.001506502,7.094100921,9.910544598,6.084682329,9.230373445,0.991682242,0.988365122,0.992881245,0.989175684,426.4430718,425.8980732,427.369853,426.3721304,0.38642991,0.330472226,0.394333483,0.344003178,273.4796156,273.500002,273.4519745,273.4829471,1698.678186,1693.681748,1703.39473,1696.258148,7.3500504,7.347299044,7.351797284,7.348525247,9.755971893,10.018516,9.683044782,9.961602896,0.000914658,0.000769991,0.000948667,0.000801808,2.593609238,2.818544287,2.514569299,2.770624096,-0.464694974,-0.423186597,-0.476491539,-0.432321789,0.99863718,0.99768778,0.99882852,0.997942741,0
0.001838817,0.001430933,0.001760864,0.001505737,7.578386184,9.930829772,4.434848677,9.30817844,0.993920763,0.992019268,0.996447027,0.992537995,623.3007944,622.1753777,624.1038976,623.704949,0.443058356,0.373251242,0.437306134,0.38784374,264.6163692,264.650115,264.5749438,264.6014925,2485.624791,2478.770681,2491.980742,2485.511617,7.606973398,7.603899668,7.607759001,7.606023402,9.716081955,10.0469678,9.693837237,9.978344913,0.000950689,0.000777549,0.000948239,0.000812716,2.391637655,2.657658979,2.313382454,2.598874632,-0.530145043,-0.479818339,-0.533700782,-0.490566188,0.999547935,0.999119482,0.999569094,0.999237336,0
0.001741273,0.001430078,0.001782898,0.001461215,12.76342821,14.91860593,4.707923379,14.55816174,0.990485651,0.98884857,0.996515317,0.98915639,670.7462715,668.9100213,675.5166689,671.2783746,0.420427044,0.366665609,0.430670414,0.373422558,287.8446675,287.8967709,287.9395017,287.821805,2670.221658,2660.721479,2697.358752,2670.555337,7.538534604,7.53518265,7.53638836,7.537334082,9.712066102,9.973148764,9.654017806,9.939993493,0.000881739,0.000752567,0.000912996,0.000768958,2.415522382,2.633966768,2.34302757,2.601543317,-0.51455985,-0.474319814,-0.523984989,-0.479818033,0.999401696,0.998985905,0.999472431,0.999057934,0
0.001764015,0.001479308,0.001788924,0.001490297,63.14462534,65.63349612,6.222919224,65.57934095,0.965618444,0.964222545,0.996637982,0.964264022,918.2921322,917.2465823,925.4736957,917.5534594,0.385895278,0.341359649,0.399984494,0.341784477,270.294621,270.3121024,270.167064,270.297546,3610.023903,3603.352833,3695.671864,3604.634497,7.489574232,7.486741504,7.493320101,7.487162841,9.879465731,10.1052063,9.793212481,10.10332226,0.000747085,0.000646404,0.000774779,0.000647397,2.615631724,2.814781559,2.540644431,2.812016935,-0.480770333,-0.445859521,-0.494458242,-0.4462341,0.999037052,0.998482136,0.999195609,0.998489996,0
0.001358556,0.001110756,0.00137395,0.001158962,8.895320461,11.74740372,6.675136904,11.03785106,0.992558902,0.990166123,0.994455121,0.990760386,597.7155556,597.2925885,601.9191295,597.31129,0.378616153,0.325687133,0.384505513,0.33673453,204.8149987,204.831486,204.8807651,204.8301678,2381.966902,2377.42295,2401.001381,2378.207309,7.466745292,7.463440737,7.467387876,7.464104298,9.897778533,10.16022647,9.845579673,10.10595747,0.000739019,0.000625795,0.000762728,0.000648621,2.662405938,2.873569769,2.572485445,2.829683822,-0.471481595,-0.430806288,-0.479740855,-0.4391992,0.998884731,0.998109619,0.998998735,0.998304539,0
0.001079697,0.000920665,0.001137679,0.000934832,51.54414907,54.22435819,7.138540079,53.97564052,0.966559238,0.964792323,0.995404362,0.964976515,770.6784563,770.0644089,776.6648182,770.5635386,0.363575687,0.322085011,0.381378806,0.325845111,228.8575531,228.888412,228.7414729,228.8633432,3031.169676,3026.033277,3099.520733,3028.278514,7.733711832,7.731136401,7.740774925,7.73204682,10.24643304,10.46178508,10.1431459,10.44199744,0.000733854,0.000639283,0.000774565,0.000648108,2.72536044,2.907063486,2.60581146,2.890085023,-0.480775107,-0.448623152,-0.496474745,-0.45171638,0.999236772,0.99882111,0.99938354,0.998870014,0
0.003667514,0.003101867,0.0033231,0.00305046,6.645454591,11.92170018,10.54675855,12.96792533,0.994384392,0.989775056,0.990979486,0.988883279,591.6950347,582.971428,584.5985237,583.2621685,0.391276819,0.339831948,0.360332249,0.335462828,202.7439947,202.6985002,202.7184384,202.6746599,2360.134684,2319.964012,2327.847336,2320.080749,6.515509733,6.508204601,6.515645873,6.50889318,8.833659379,9.11232229,9.01205261,9.137266792,0.000770412,0.000644788,0.000693033,0.000634862,2.529483247,2.802541892,2.70484524,2.827541415,-0.407936888,-0.356789189,-0.375945117,-0.352622379,0.994578367,0.990394669,0.992261823,0.989946,0
0.002519815,0.001969492,0.002446401,0.001998337,24.01249688,26.46114211,4.392020146,26.26152381,0.985073542,0.983506526,0.997278505,0.983667719,804.3601902,802.1700819,806.9132497,803.9760132,0.444391985,0.374497481,0.446908937,0.379825224,335.6953943,335.7354807,335.7284442,335.6874651,3193.428264,3182.219185,3223.260979,3189.642529,7.422117964,7.417749838,7.424062388,7.419331589,9.503527342,9.839905211,9.477967382,9.81316176,0.000903951,0.000735682,0.000907465,0.000748274,2.409134571,2.692454726,2.312606247,2.665841988,-0.522893856,-0.470221521,-0.527335602,-0.474695084,0.999401643,0.998819378,0.999436113,0.998886851,0
