Angular Second Moment_0,Angular Second Moment_1,Angular Second Moment_2,Angular Second Moment_3,Contrast_0,Contrast_1,Contrast_2,Contrast_3,Correlation_0,Correlation_1,Correlation_2,Correlation_3,Sum of Squares Variance_0,Sum of Squares Variance_1,Sum of Squares Variance_2,Sum of Squares Variance_3,Inverse Difference Moment_0,Inverse Difference Moment_1,Inverse Difference Moment_2,Inverse Difference Moment_3,Sum Average_0,Sum Average_1,Sum Average_2,Sum Average_3,Sum Variance_0,Sum Variance_1,Sum Variance_2,Sum Variance_3,Sum Entropy_0,Sum Entropy_1,Sum Entropy_2,Sum Entropy_3,Entropy_0,Entropy_1,Entropy_2,Entropy_3,Difference Variance_0,Difference Variance_1,Difference Variance_2,Difference Variance_3,Difference Entropy_0,Difference Entropy_1,Difference Entropy_2,Difference Entropy_3,Information Measure of Correlation 1_0,Information Measure of Correlation 1_1,Information Measure of Correlation 1_2,Information Measure of Correlation 1_3,Information Measure of Correlation 2_0,Information Measure of Correlation 2_1,Information Measure of Correlation 2_2,Information Measure of Correlation 2_3,diagnosis
0.003104568,0.002481626,0.002980063,0.002511232,3.584857133,5.396862502,3.678348036,5.328705339,0.998472292,0.997699667,0.998439204,0.997728814,1173.279412,1173.0609,1178.356513,1173.110701,0.478488095,0.413731443,0.470627673,0.416151482,383.6307151,383.6544077,383.5693483,383.6540671,4689.532792,4686.846739,4709.747706,4687.1141,7.409407106,7.403753244,7.409519546,7.404291838,9.291685995,9.59699605,9.328912165,9.585099411,0.001114119,0.000932007,0.001094508,0.000938453,2.184614702,2.438846301,2.201455823,2.430454211,-0.552196476,-0.504490283,-0.546592118,-0.506363425,0.999582276,0.999228828,0.999551538,0.999247216,0
0.001477604,0.001258846,0.001571072,0.001267931,6.075963283,8.151525321,5.22780182,8.074679641,0.994000867,0.991952345,0.994842834,0.992019451,506.4034471,506.4534727,506.8482684,505.8974896,0.389977436,0.346962769,0.408896218,0.348635599,291.303825,291.3148505,291.3083724,291.3376623,2019.537825,2017.662365,2022.165272,2015.515279,7.479407149,7.478039334,7.480680879,7.477078984,9.794229711,10.01487195,9.697852137,10.00606138,0.000854613,0.000746772,0.000908961,0.000750507,2.509716627,2.696241563,2.413905563,2.690830904,-0.489428159,-0.455436684,-0.504430276,-0.456551451,0.999123354,0.998637622,0.999278825,0.99865593,0
0.003096005,0.002580424,0.002881015,0.002507396,5.8690332,8.582258292,6.913368634,9.022675017,0.988711045,0.983408234,0.986673322,0.982633414,259.9458247,258.6300388,259.3807872,259.7711244,0.386949113,0.336708151,0.367282838,0.329852436,287.6220488,287.6585641,287.6402216,287.6220495,1033.914265,1025.937897,1030.60978,1030.061823,6.695416255,6.68844229,6.693078636,6.688925242,9.012831768,9.279044406,9.127758034,9.316003359,0.000857782,0.000724163,0.000800793,0.000707151,2.485609337,2.730649322,2.592044234,2.763219935,-0.420564012,-0.373442765,-0.400331355,-0.367391914,0.995875717,0.992919205,0.994800276,0.99241953,0
0.000749823,0.000672813,0.000829213,0.000674744,9.878083359,11.95477335,7.964752606,11.94256152,0.996173154,0.99536773,0.996915792,0.995369994,1290.629685,1290.37966,1291.215267,1289.691867,0.329028134,0.302279388,0.355563131,0.303578438,272.0881421,272.1011461,272.0655911,272.1203835,5152.640655,5149.563868,5156.896315,5146.824905,8.106815617,8.105842925,8.108750214,8.105150223,10.75587748,10.9021071,10.60711049,10.90107668,0.000731047,0.000665836,0.000804262,0.000666182,2.825702002,2.949764577,2.684857659,2.950396749,-0.487580605,-0.467047087,-0.508679201,-0.467042632,0.999513348,0.999348312,0.99963985,0.999347848,0
0.00308551,0.002519262,0.002915562,0.002514204,2.919399418,4.464748844,3.329209623,4.358862412,0.996086368,0.993986376,0.995540725,0.994168348,372.9782513,371.219461,373.2904692,373.7245165,0.493481833,0.429882733,0.477070765,0.432033872,356.6451356,356.6963828,356.6583772,356.6147507,1488.993606,1480.413095,1489.832667,1490.539204,7.099117957,7.094812327,7.100122328,7.097855229,8.9012643,9.203006454,8.996327194,9.191710426,0.001145354,0.000961474,0.001088962,0.000969629,2.056557036,2.318063427,2.139004581,2.302344407,-0.541554768,-0.491602328,-0.526368503,-0.494192785,0.99932669,0.998758252,0.999190881,0.99880047,0
0.004004529,0.00335581,0.003709309,0.003293844,4.983428712,7.287583051,5.938095528,7.489728905,0.989669771,0.984829583,0.987679825,0.984469649,241.2061028,240.1905996,240.9907198,241.1319905,0.410556586,0.358508585,0.388137497,0.353734838,277.2420957,277.2745759,277.2589118,277.2411701,959.8409825,953.4748152,958.0247838,957.0382331,6.535451391,6.526931002,6.533494168,6.527553731,8.732428428,8.996748832,8.85647695,9.018398475,0.000945735,0.000800797,0.000877689,0.000789466,2.380994963,2.623205499,2.494618509,2.641205284,-0.42653665,-0.378479815,-0.404417047,-0.375002059,0.995596435,0.992472916,0.994371209,0.992184118,0
0.001768284,0.00144762,0.001671451,0.001437156,7.450082133,11.34431179,7.602690503,11.64118762,0.994886413,0.992140333,0.994775595,0.991956156,728.45949,721.6788977,727.6130496,723.6085169,0.396510912,0.34150276,0.382514416,0.339453963,291.6506689,291.7480352,291.7830749,291.681624,2906.387878,2875.371279,2902.849508,2882.79288,7.52152655,7.515222522,7.518378322,7.516722358,9.807738957,10.1210181,9.910429875,10.13015891,0.000804926,0.000668048,0.000762986,0.000664847,2.499841137,2.793511066,2.592269959,2.800612979,-0.49690128,-0.447957316,-0.481058561,-0.446931896,0.999236303,0.99854793,0.999060414,0.998530445,0
0.001342018,0.001100817,0.001349947,0.001110098,14.89094279,17.44436408,5.963437963,17.44075595,0.990317464,0.988662314,0.996160078,0.988636694,768.9588412,769.3088481,776.5050788,767.4155405,0.387200386,0.33675159,0.392555773,0.338563888,262.3380748,262.3123282,262.436942,262.3705492,3060.944422,3059.791028,3100.056877,3052.221406,7.678514112,7.67711757,7.675498119,7.675391943,10.01103749,10.27150118,9.978365658,10.26540878,0.000778783,0.000663614,0.000795622,0.000665974,2.550396909,2.767695061,2.497597999,2.767035562,-0.500707622,-0.461797023,-0.506198745,-0.462315344,0.999376062,0.998951099,0.999421759,0.998956688,0
0.003582158,0.003378919,0.003770038,0.003394092,7.166259174,9.467699456,4.537869602,9.265911909,0.997306551,0.996443485,0.998301184,0.996511804,1330.312962,1331.036182,1335.597432,1328.180903,0.431805599,0.383098466,0.456364117,0.385674578,321.4277208,321.4137027,321.5169754,321.4852581,5314.085591,5314.677028,5337.85186,5303.457699,7.754758736,7.75435947,7.747142646,7.752530635,9.925507381,10.17408122,9.781996598,10.15980745,0.000806101,0.000684847,0.000865604,0.000690545,2.508014395,2.731693241,2.35706516,2.721384447,-0.540649557,-0.504215263,-0.561527689,-0.505933453,0.999680018,0.999474974,0.999758853,0.999486207,0
0.001774936,0.001447446,0.001661846,0.001455717,7.767539187,10.59506124,6.113625965,10.49912831,0.99470904,0.992734324,0.995836737,0.992794645,734.0387392,729.1173379,734.2349743,728.564216,0.413666255,0.356643239,0.396761699,0.357547762,297.3718624,297.4519227,297.5280585,297.4717477,2928.387418,2905.87429,2930.826271,2903.757736,7.560506977,7.55621277,7.557000517,7.555709353,9.767854297,10.0626991,9.852544769,10.05709159,0.000844722,0.000702709,0.000794673,0.000703831,2.436794281,2.710413277,2.509267834,2.707263769,-0.511966546,-0.466462192,-0.498982241,-0.467215329,0.999397378,0.99890195,0.999285079,0.998912313,0
0.005492441,0.004666798,0.005267799,0.004628008,4.03730747,5.687834236,4.482737323,5.783308597,0.988231794,0.983408135,0.986955782,0.983124883,171.5345278,171.4043093,171.8285151,171.3560998,0.440530449,0.391059797,0.427730586,0.388475418,306.899175,306.9070149,306.8909553,306.908556,682.1008038,679.929403,682.831323,679.6410905,6.23934767,6.231535561,6.2377171,6.230860001,8.289646017,8.529550165,8.362800752,8.540567304,0.001138982,0.00098289,0.001093099,0.000975165,2.25243075,2.468129306,2.319413434,2.478850182,-0.423150177,-0.377405827,-0.409329226,-0.375251151,0.994138159,0.990497789,0.993219948,0.990277613,0
0.001788994,0.001442497,0.001766697,0.001427446,14.79274737,17.495388,5.400835309,17.52358247,0.991696893,0.990151147,0.996979024,0.990158028,890.7959516,888.1941558,893.8891304,890.2475433,0.403636242,0.345600195,0.403325854,0.344539949,309.6435831,309.7099936,309.7484137,309.6474214,3548.391059,3535.281235,3570.155686,3543.466591,7.560173853,7.55587567,7.561024849,7.557410506,9.814550257,10.1056895,9.807941375,10.11119689,0.000846637,0.000705563,0.000849024,0.000703344,2.45836973,2.715221874,2.435983356,2.716786101,-0.504762504,-0.459991279,-0.506384592,-0.45952878,0.999337315,0.998804948,0.999353056,0.998799441,0
0.002674944,0.002262247,0.002515437,0.002246375,5.667576281,8.368122127,6.770174555,8.475610676,0.996273634,0.994479181,0.995539874,0.994411096,760.469581,757.8695728,758.9667601,758.2533792,0.398226284,0.347847859,0.379124845,0.345851333,246.5779935,246.5849989,246.5985575,246.5657212,3036.210748,3023.110169,3029.096866,3024.537906,7.165580952,7.158345286,7.163981474,7.158851575,9.430933965,9.702224599,9.550745303,9.710479732,0.000803377,0.0006818,0.000753913,0.000678516,2.469086788,2.716407719,2.578440588,2.722603648,-0.474216008,-0.429868409,-0.4547936,-0.428752719,0.998576637,0.997532217,0.998189762,0.997499772,0
0.001702093,0.001351755,0.001677936,0.001399715,4.364693871,6.681404674,4.363478622,6.35011451,0.996869554,0.995211325,0.996869761,0.995435978,697.1360628,697.6256802,696.9880398,695.6709351,0.43558438,0.372864201,0.434342267,0.380853736,263.3358897,263.3020472,263.3143672,263.3724691,2784.179557,2783.821316,2783.588681,2776.333626,7.664625881,7.663566954,7.664345524,7.661796916,9.754078857,10.06302569,9.757117641,10.02215163,0.000990307,0.000820738,0.000988882,0.000841294,2.296107613,2.561511219,2.293208399,2.529074678,-0.537099964,-0.490870696,-0.536565269,-0.496573375,0.999612317,0.99928207,0.999609392,0.99933341,0
0.002436882,0.002020128,0.002274085,0.00201258,4.360924697,6.386942385,5.055842651,6.411475239,0.993363634,0.990273807,0.99231991,0.990242148,328.5626822,328.3372384,329.152576,328.5290418,0.430887727,0.377659526,0.411764492,0.376401339,308.2605887,308.2757135,308.2333395,308.2685496,1309.889804,1306.962011,1311.554461,1307.704692,7.112631565,7.110336364,7.112834232,7.110526206,9.211484028,9.483684106,9.31852821,9.487217425,0.000961887,0.000815834,0.000904665,0.000812729,2.298532556,2.539473776,2.393464623,2.542422776,-0.494133928,-0.449562702,-0.476866737,-0.449057128,0.998814814,0.997954015,0.998537132,0.997941835,0
0.001809498,0.001479327,0.001703518,0.001471076,6.173685162,9.417996748,6.201633382,9.252061857,0.996373288,0.994416225,0.996345357,0.994512051,851.140725,843.3359366,848.4595116,842.943449,0.422754653,0.364692017,0.406383816,0.362405739,313.5556689,313.6762932,313.7120247,313.683929,3398.389215,3363.925749,3387.636413,3362.521734,7.666247348,7.661656986,7.662685199,7.66123916,9.826250005,10.1360052,9.924913836,10.14569812,0.000865793,0.000717631,0.000816714,0.000712611,2.398873749,2.688876815,2.493230399,2.699383076,-0.526495149,-0.479346183,-0.511534549,-0.477828822,0.999553879,0.999160703,0.999454921,0.999143319,0
0.001585165,0.001247239,0.001539011,0.001287354,4.661128638,7.327427507,4.949601501,6.922841335,0.998219286,0.997200059,0.998112172,0.997354439,1308.780836,1308.496563,1310.925089,1308.387944,0.423771708,0.358791114,0.415090079,0.366850582,326.6372958,326.6777858,326.6288414,326.6800674,5230.462216,5226.658823,5238.750755,5226.628933,7.800538277,7.797223431,7.801358657,7.797619027,9.93624454,10.26595564,9.982904213,10.224276,0.001003367,0.000818669,0.000976904,0.000841782,2.342037795,2.630356313,2.381792256,2.593340598,-0.539912454,-0.491359381,-0.533270602,-0.497460307,0.999678159,0.999376407,0.999648078,0.999426045,0
0.001223664,0.001082312,0.001292662,0.001073862,9.208594005,11.42356277,7.942998924,11.60094003,0.991892298,0.989939323,0.993014778,0.989778987,567.8917302,567.7332913,568.5574019,567.5044168,0.333114719,0.304375745,0.350035845,0.302633948,283.0614163,283.0646817,283.0590544,283.0723191,2262.358327,2259.509602,2266.286609,2258.416727,7.518459353,7.517079874,7.519822999,7.516667103,10.13383438,10.29697033,10.03926498,10.30775314,0.000745751,0.000671954,0.00079369,0.000667046,2.777750177,2.917852056,2.680829672,2.928423183,-0.446511402,-0.421488273,-0.461179739,-0.419756018,0.998523148,0.997952303,0.99878135,0.997904873,0
0.001211235,0.001067805,0.001300953,0.001073516,71.13729738,73.57814991,6.452736137,73.53022288,0.966666916,0.965495145,0.996994137,0.965505587,1067.067442,1066.199966,1073.358458,1065.827995,0.370748652,0.332704395,0.394121556,0.334135739,250.0334629,250.0427771,249.9109695,250.0615419,4197.132471,4191.221714,4286.981097,4189.781758,7.824353092,7.821942618,7.823361416,7.821839019,10.29717396,10.50140881,10.17467011,10.49136882,0.000709359,0.000619491,0.000754517,0.000623266,2.701068855,2.887175131,2.566452133,2.878028161,-0.494759411,-0.464655146,-0.512909358,-0.466057188,0.999425518,0.999131709,0.999552383,0.999147977,0
0.001898692,0.001593387,0.00197248,0.001597763,6.510567793,9.16963027,5.996493157,9.137938156,0.988900444,0.984350942,0.989798826,0.984416067,293.2805475,292.9770728,293.9119262,293.1845856,0.377647244,0.331325212,0.388899101,0.332276753,253.1284366,253.1347719,253.1233559,253.1276434,1166.611622,1162.738661,1169.651212,1163.600404,7.124189859,7.121235349,7.125875293,7.121887326,9.496686074,9.744897264,9.443514959,9.742709487,0.000894556,0.000765349,0.000929129,0.000766731,2.548543219,2.768349765,2.49415492,2.766327524,-0.450571264,-0.40987321,-0.459585434,-0.41038349,0.998001559,0.996704554,0.998213027,0.996726725,0
0.001708112,0.001392774,0.001732121,0.001418887,10.36672903,12.26574795,4.663707107,12.25864464,0.994781868,0.993834929,0.997664119,0.99381722,993.3371331,994.7775079,998.2759285,991.3538212,0.424679286,0.372804665,0.434496773,0.37506903,309.0018847,308.9685571,309.040201,309.0509268,3962.981803,3966.844284,3988.440007,3953.15664,7.729082729,7.728206516,7.728244149,7.725849016,9.875457685,10.13154233,9.82052409,10.11664574,0.000861489,0.000742144,0.000893309,0.00074704,2.422102188,2.621680418,2.345576576,2.619828835,-0.532440256,-0.49461223,-0.541250909,-0.496264667,0.99961363,0.999357724,0.999657947,0.999370289,0
0.002926494,0.002722869,0.002973113,0.002736834,30.18650415,34.58097942,26.1757653,33.16075131,0.992390465,0.991281616,0.993419226,0.99163375,1983.46563,1983.221748,1988.806048,1981.816894,0.45178311,0.389420314,0.444984546,0.392510249,285.635197,285.6366729,285.7481715,285.6987841,7903.676015,7898.306014,7929.048429,7894.106826,8.001630589,8.000197799,7.994149202,7.99833849,10.09473635,10.40028442,10.10275319,10.38593157,0.000858166,0.0007032,0.000836665,0.000708287,2.440005976,2.712906792,2.424056709,2.701910412,-0.567403616,-0.524047914,-0.565977199,-0.525801767,0.999831646,0.99968983,0.999827951,0.999696973,0
0.001921339,0.001584605,0.001737803,0.001503131,5.190310495,8.07828337,6.67345176,8.98146264,0.996439468,0.994400134,0.995386583,0.993783495,728.8672147,721.2925704,723.2656071,722.3884922,0.421385058,0.363793546,0.389859068,0.351023822,298.718391,298.8339957,298.8231444,298.7988186,2910.278548,2877.091998,2886.388977,2880.572506,7.532116086,7.526578371,7.529124213,7.527361446,9.695398566,9.999767468,9.871092096,10.07013659,0.000860954,0.000715123,0.000777165,0.00068551,2.380478413,2.67070982,2.554534565,2.730193705,-0.517318655,-0.469844736,-0.489896119,-0.459285469,0.999423453,0.99892303,0.999172696,0.998764556,0
0.00158487,0.001288922,0.001601526,0.001299049,5.777321903,8.413237664,5.329536348,8.293687855,0.99761562,0.996526194,0.99780418,0.996576207,1211.493339,1210.953888,1213.564041,1211.1843,0.397291295,0.343906955,0.4058542,0.345365966,329.5580746,329.59389,329.5469756,329.5909248,4840.196036,4835.402315,4848.926626,4836.443511,7.689484027,7.686193749,7.689954697,7.686686317,9.961437632,10.23893542,9.919720662,10.22963813,0.000933605,0.000785538,0.000962666,0.000792163,2.48281009,2.724196517,2.430980238,2.713990911,-0.511949836,-0.470280371,-0.518248706,-0.471764206,0.999472395,0.999077275,0.999515228,0.999095786,0
0.00175938,0.001509821,0.001860371,0.001545502,51.49170554,54.688371,28.99613913,53.54193706,0.975449928,0.973919857,0.986236368,0.974474117,1048.707814,1048.467612,1053.360728,1048.777385,0.450531209,0.393188828,0.466547967,0.402072323,313.9688964,313.9836616,314.0111116,313.9736651,4143.339549,4139.182075,4184.446774,4141.567603,7.839890991,7.838701469,7.836577673,7.839171664,9.899624399,10.17581858,9.809607723,10.13063506,0.000890503,0.000752055,0.000934333,0.000773031,2.369387153,2.60171616,2.273521562,2.564149297,-0.556984412,-0.516699577,-0.570197994,-0.523351981,0.999760095,0.999582956,0.99979998,0.999619466,0
0.021561343,0.020939764,0.021502875,0.020959363,1979.375524,2163.208705,2068.940043,2156.706756,0.586599739,0.54794999,0.568152071,0.549586473,2394.018231,2392.665255,2395.449766,2394.140746,0.52474299,0.459486861,0.514459672,0.466813434,349.2974717,349.3377454,349.347276,349.2835966,7596.697402,7407.452313,7512.859021,7419.856228,7.069664341,7.066928144,7.062937709,7.06871883,8.747085489,9.050996494,8.793620351,9.019890541,0.000927122,0.000748371,0.000896019,0.000767511,2.356922903,2.655770653,2.378457618,2.621569304,-0.587412797,-0.53800596,-0.579640367,-0.543409003,0.999653553,0.999360141,0.999618044,0.999402605,0
0.001212765,0.001084436,0.001321413,0.001091326,10.68869049,13.2819167,8.898954567,13.10584239,0.986868826,0.983675199,0.989071944,0.983894625,406.9967726,406.8017916,407.1609322,406.8778933,0.313859386,0.285865921,0.33474113,0.28734954,214.3710595,214.393545,214.3914089,214.3882617,1617.2984,1613.92525,1619.744774,1614.405731,7.295345509,7.292358559,7.297870177,7.292852905,10.02376544,10.1848787,9.901552546,10.1759589,0.000721105,0.000649996,0.000783375,0.000654166,2.878262685,3.019993896,2.756973831,3.011430103,-0.410480438,-0.38478451,-0.42993218,-0.386261477,0.997173862,0.996088257,0.997789933,0.996161308,0
0.001550807,0.001273102,0.001469259,0.001262432,4.795387067,7.017424922,5.374404019,7.159758487,0.997077711,0.995718051,0.996728936,0.995631531,820.484837,819.4194794,821.5068907,819.4814738,0.427796869,0.373206229,0.413787247,0.370603565,313.3671378,313.4099484,313.362182,313.4061692,3277.143961,3270.660492,3280.653159,3270.766137,7.72811468,7.726534898,7.728772162,7.7262806,9.851365705,10.13136979,9.936662856,10.14408098,0.000977243,0.000826333,0.000933298,0.000818727,2.361915924,2.603861101,2.434201257,2.616916983,-0.536232972,-0.49450571,-0.52376725,-0.49259527,0.999633245,0.999356426,0.999566659,0.999339595,0
0.002800469,0.002294716,0.002760009,0.002368065,32.2620363,46.19760316,42.10078267,47.03490386,0.992706659,0.989536656,0.990474686,0.989343586,2211.746097,2207.592739,2209.942057,2206.882285,0.522734042,0.455203488,0.519286672,0.465743887,364.0591827,364.1245783,364.1375091,364.1301941,8814.72235,8784.173352,8797.667445,8780.494238,7.903865518,7.903426059,7.899767713,7.904024344,9.63876035,9.964216776,9.643696908,9.914757222,0.001010757,0.000842994,0.001004973,0.000869192,2.216620266,2.487192408,2.213332093,2.444907993,-0.609497313,-0.562450761,-0.608741432,-0.569578231,0.999893032,0.999794523,0.999891877,0.999813848,0
0.002303849,0.001956649,0.002197723,0.001885109,6.385539111,8.996147544,7.099837853,9.627114042,0.990479128,0.986578618,0.989439218,0.985637081,335.3442223,335.1423616,336.1416733,335.1378075,0.375584052,0.331589308,0.364038008,0.3225189,281.7212798,281.7269107,281.6992983,281.7309869,1334.99135,1331.573299,1337.466855,1330.924116,7.014145454,7.010796323,7.014481761,7.009924421,9.387947176,9.628799039,9.465141624,9.676886808,0.000814147,0.000699174,0.000779218,0.00067813,2.536427983,2.757057842,2.606853826,2.800542183,-0.440978781,-0.400918008,-0.428496686,-0.392942747,0.997528149,0.995991587,0.997129789,0.995586748,0
