Angular Second Moment_0,Angular Second Moment_1,Angular Second Moment_2,Angular Second Moment_3,Contrast_0,Contrast_1,Contrast_2,Contrast_3,Correlation_0,Correlation_1,Correlation_2,Correlation_3,Sum of Squares: Variance_0,Sum of Squares: Variance_1,Sum of Squares: Variance_2,Sum of Squares: Variance_3,Inverse Difference Moment_0,Inverse Difference Moment_1,Inverse Difference Moment_2,Inverse Difference Moment_3,Sum Average_0,Sum Average_1,Sum Average_2,Sum Average_3,Sum Variance_0,Sum Variance_1,Sum Variance_2,Sum Variance_3,Sum Entropy_0,Sum Entropy_1,Sum Entropy_2,Sum Entropy_3,Entropy_0,Entropy_1,Entropy_2,Entropy_3,Difference Variance_0,Difference Variance_1,Difference Variance_2,Difference Variance_3,Difference Entropy_0,Difference Entropy_1,Difference Entropy_2,Difference Entropy_3,Information Measure of Correlation 1_0,Information Measure of Correlation 1_1,Information Measure of Correlation 1_2,Information Measure of Correlation 1_3,Information Measure of Correlation 2_0,Information Measure of Correlation 2_1,Information Measure of Correlation 2_2,Information Measure of Correlation 2_3,diagnosis
0.002440812,0.001978901,0.002334377,0.001964973,5.838136866,9.493390344,5.412054672,9.36730391,0.997360494,0.995660773,0.997545315,0.995742928,1105.914731,1093.903393,1102.393011,1100.204981,0.502503702,0.436237912,0.490743589,0.437827549,372.6980522,372.8683424,372.8017044,372.7229744,4417.820789,4366.12018,4404.15999,4391.45262,7.686924719,7.682045832,7.686454617,7.685262452,9.513956635,9.863539034,9.582311906,9.860936364,0.001034882,0.000857608,0.000998738,0.000866099,2.189189766,2.509579229,2.252973034,2.490296686,-0.577960318,-0.524909461,-0.567957441,-0.525937909,0.999781027,0.999552925,0.999749947,0.999560377,1
0.002606213,0.002148883,0.002436928,0.002105822,5.672938006,8.37618217,6.483269641,8.72654866,0.993142339,0.989870432,0.992193555,0.989446639,413.6204602,413.4521104,415.2511064,413.4487902,0.395160884,0.343306765,0.378124882,0.337142921,308.2868098,308.3018516,308.2646691,308.3039634,1648.808903,1645.432259,1654.521156,1645.068612,7.022511352,7.018515691,7.022362102,7.018121642,9.306719498,9.582812288,9.40569931,9.61347888,0.000871513,0.000734647,0.000823621,0.000720011,2.465633325,2.714308985,2.552167387,2.74177787,-0.456533755,-0.410628591,-0.440383231,-0.40554516,0.997965898,0.996457733,0.997530197,0.996233411,0
0.004680876,0.0044064,0.004701698,0.004416729,813.0419056,885.3801566,819.0230628,882.2547687,0.789245656,0.770498193,0.788410041,0.771257617,1928.885288,1928.917614,1935.401536,1928.489936,0.439714444,0.384933297,0.438762172,0.385993393,287.7415943,287.7441474,287.6816443,287.7789015,6902.499246,6830.2903,6922.583082,6831.704976,7.660896378,7.659042803,7.655543674,7.658081915,9.810402015,10.07993384,9.798117716,10.07558087,0.000792968,0.000658447,0.00078384,0.000659791,2.570681635,2.823464112,2.539907453,2.819922246,-0.541995839,-0.501994297,-0.543827992,-0.502477958,0.999660073,0.999417742,0.999668364,0.999421094,0
0.002076681,0.001831191,0.002488633,0.001836866,6.142743945,7.890225732,4.626803178,7.800273679,0.995988998,0.994844795,0.996988168,0.994904915,765.7367394,765.2678959,768.1043524,765.4703896,0.390487494,0.355667542,0.440207619,0.357026957,410.3882279,410.4042363,410.3486387,410.4014206,3056.804214,3053.181358,3067.790606,3054.081285,7.310087776,7.307783429,7.313434253,7.308043563,9.618481796,9.799713718,9.39257627,9.793595814,0.000811872,0.00072474,0.000928793,0.000727677,2.518480907,2.680067313,2.339455312,2.673103811,-0.477423616,-0.448628168,-0.513387096,-0.449638655,0.998798935,0.998270764,0.999238358,0.998292981,0
0.001949204,0.001640608,0.001841026,0.001579585,7.027398159,9.691968516,6.347654472,10.06997729,0.994428643,0.992276077,0.994971954,0.991955786,630.6720569,627.3993184,631.2248201,625.9143028,0.405695514,0.356643101,0.389816279,0.34533393,280.4197516,280.4754702,280.5630812,280.5284242,2515.66083,2499.905305,2518.551626,2493.587234,7.448179932,7.444208436,7.445411651,7.44203064,9.692423039,9.947633949,9.772716519,10.00618973,0.000824184,0.000701545,0.000778615,0.000675074,2.46310599,2.702071922,2.53351408,2.754979699,-0.49842957,-0.458509273,-0.485865352,-0.449110237,0.999197139,0.998653476,0.999055203,0.998477828,1
0.00650647,0.00602122,0.006545145,0.006101943,5.812151851,8.052831432,3.412379027,7.451967724,0.998136394,0.997418062,0.998909802,0.997608871,1559.382953,1559.454744,1565.026973,1558.252705,0.513629016,0.44194388,0.507497555,0.451677009,290.9271221,290.9057388,291.0297212,290.9597711,6231.719661,6229.766144,6256.695514,6225.558854,7.391824602,7.3901223,7.382517502,7.38892596,9.194247082,9.532299539,9.192870658,9.485720323,0.000997967,0.000802357,0.000977027,0.000826685,2.205141251,2.513271404,2.179058232,2.472002263,-0.576580256,-0.524234918,-0.57648051,-0.531187647,0.999708821,0.999427309,0.999707968,0.999475885,0
0.001981894,0.001762566,0.002189922,0.001770942,8.822231008,11.098118,7.085926384,10.96271437,0.989796588,0.987160177,0.991824871,0.987318745,432.317687,432.1756584,433.3831532,432.2409063,0.334388989,0.305269785,0.362898669,0.306574982,296.0703924,296.0786776,296.051197,296.0769243,1720.448517,1717.604516,1726.446687,1718.000911,7.12462733,7.12155398,7.127526476,7.121731039,9.729766291,9.894673379,9.5775638,9.88583751,0.000702077,0.000630336,0.000774439,0.000634419,2.750501868,2.900487135,2.607981753,2.892039791,-0.41407997,-0.387143709,-0.439120933,-0.388601714,0.996887808,0.995665439,0.997713884,0.99574268,0
0.001361178,0.001173937,0.001385239,0.001168791,10.15250008,13.64975303,9.8128271,13.80765645,0.985093861,0.979957623,0.985609972,0.979707755,340.5476183,340.5223097,340.9592854,340.2200389,0.315028284,0.279703021,0.320838233,0.279074242,239.3512744,239.3516976,239.3451484,239.3634182,1352.037973,1348.439486,1354.024314,1347.072499,7.227228968,7.224919227,7.228235628,7.224081954,9.942178921,10.15292605,9.917179024,10.16013168,0.000713324,0.000620775,0.000726905,0.000617407,2.843181488,3.038817672,2.821601663,3.047087225,-0.405019709,-0.371204242,-0.409253751,-0.369866294,0.996787977,0.995099503,0.996955565,0.995014299,0
0.001798856,0.001447313,0.001804852,0.001483865,4.458018241,6.441760039,4.027632321,6.256895559,0.999015963,0.998578304,0.999112754,0.998618236,2265.168777,2265.518945,2269.737467,2264.096276,0.448639578,0.390367679,0.457022374,0.395477155,364.5840105,364.6115342,364.5500327,364.6380535,9056.21709,9055.634019,9074.922237,9050.12821,7.986016921,7.982970255,7.986579007,7.982816811,10.01025042,10.29398723,9.964651427,10.26629453,0.000977438,0.000827959,0.001011202,0.000839921,2.316403551,2.547331807,2.252535832,2.528435205,-0.56816222,-0.527500932,-0.574748202,-0.531322682,0.999822638,0.999686693,0.999838301,0.999702788,0
0.001191768,0.000986682,0.001209317,0.001007937,6.75247254,9.424370275,6.213631928,9.048542681,0.997049828,0.9958806,0.997290512,0.996046435,1144.419968,1143.90082,1146.643389,1144.352206,0.379036208,0.331118579,0.386102454,0.335776273,332.9704387,333.0053398,332.9379143,332.9971647,4570.9274,4566.178908,4580.359923,4568.36028,7.887620445,7.885409625,7.888984909,7.886049827,10.26033983,10.51316825,10.2179457,10.48314296,0.000855282,0.000730908,0.000881017,0.000745161,2.581167804,2.797053344,2.527819471,2.769921998,-0.511248105,-0.474459027,-0.517604915,-0.478891567,0.999564876,0.999277067,0.999601781,0.999320149,0
0.002562999,0.002148209,0.002394638,0.002114674,5.796160557,8.280256226,6.582312324,8.546224317,0.991463827,0.987803291,0.990345504,0.987409921,339.5058168,339.446333,340.8936189,339.4031336,0.390033552,0.341924607,0.373664886,0.337502363,275.7082823,275.7204123,275.6752784,275.7202519,1352.227107,1349.505076,1356.992163,1349.06631,7.002471092,6.998593628,7.002192846,6.998184239,9.304575741,9.559956915,9.397833018,9.581892044,0.000962881,0.000820359,0.00091212,0.000809182,2.480345774,2.710327233,2.562687769,2.730261729,-0.451775359,-0.409222669,-0.43654744,-0.405569781,0.997806466,0.996338399,0.997367862,0.996173706,0
0.001701038,0.001338143,0.001519785,0.001321285,4.078135995,6.208853302,4.906305154,6.53978947,0.997376345,0.995997805,0.996846957,0.99579431,777.1859481,775.6811025,778.026931,777.4930154,0.465018616,0.394629083,0.433642401,0.39163662,332.9255348,332.9717221,332.8955708,332.9165587,3104.665656,3096.515557,3107.201419,3103.432272,7.692105625,7.688363635,7.69155544,7.68927409,9.640084073,9.97796228,9.796363815,9.994148693,0.000980558,0.000799948,0.000893141,0.00079219,2.192996612,2.489262096,2.33003168,2.502589812,-0.560370997,-0.509704555,-0.537228288,-0.507527193,0.999724729,0.999456845,0.999625054,0.999441383,1
0.001727519,0.001478935,0.00165432,0.0014172,6.216861392,8.575606329,6.795638375,9.087919973,0.99180559,0.988690523,0.991061073,0.988014007,379.3355306,379.1336273,380.1148751,379.1058517,0.381447009,0.339928516,0.37030309,0.329103855,239.283539,239.284456,239.270981,239.2858249,1511.125261,1507.958903,1513.663862,1507.335487,7.237134872,7.234343812,7.237599892,7.233714972,9.581369,9.805652712,9.6543694,9.86432633,0.001025968,0.00089003,0.000983331,0.000855876,2.512649614,2.716325561,2.579442163,2.769688888,-0.465099603,-0.429048351,-0.453657341,-0.419627651,0.998495077,0.997637608,0.998265384,0.997342206,0
0.001039374,0.000870799,0.001040796,0.000878539,7.261862192,10.2276058,7.172960966,10.06279506,0.996436048,0.99498006,0.996483761,0.995057917,1018.793551,1018.69808,1019.976395,1018.072344,0.363044679,0.316357185,0.363808499,0.318616723,249.3009768,249.3381907,249.3659732,249.3753087,4067.912341,4064.564716,4072.73262,4062.226579,7.767364045,7.764106454,7.768515203,7.763478886,10.21612861,10.46990489,10.21535818,10.45716677,0.00094597,0.000805351,0.000949812,0.00081254,2.627363173,2.84922607,2.618931991,2.838267193,-0.492256639,-0.454780403,-0.492542674,-0.456497373,0.999366132,0.998946364,0.999369067,0.998969935,0
0.001629465,0.001410901,0.001748435,0.001425764,7.09560572,9.164623942,5.981005555,8.989917015,0.994667322,0.993110273,0.995512047,0.993241537,665.294766,665.0933849,666.3401091,665.0859139,0.362895708,0.328008391,0.385442909,0.330840886,276.0285634,276.0375551,276.0115811,276.037431,2654.083458,2651.208916,2659.379431,2651.353739,7.445816567,7.442912044,7.44802294,7.443118675,9.891785548,10.0794961,9.775346672,10.06556426,0.000796864,0.000707621,0.000857769,0.000713036,2.610649301,2.775972405,2.500547847,2.763799296,-0.467557005,-0.438433148,-0.485757234,-0.440574762,0.998803827,0.998257113,0.999055055,0.998304576,0
0.00193485,0.001528179,0.001921344,0.001602204,4.977288506,7.89295847,4.959189791,7.108449176,0.996007082,0.993645529,0.996021255,0.994304085,623.2645836,621.0554804,623.2102716,623.9954177,0.415923997,0.349537675,0.414403719,0.363519273,323.2684534,323.3175815,323.2726401,323.2432307,2488.081046,2476.328963,2487.881897,2488.873221,7.395062822,7.391230894,7.395576789,7.393846933,9.587950594,9.919329296,9.589279016,9.848030268,0.000995286,0.000808156,0.000992884,0.000845968,2.38641686,2.680518436,2.383805878,2.613385772,-0.501685652,-0.44956192,-0.501591888,-0.461193538,0.999185936,0.998411127,0.999185356,0.998633555,0
0.001787166,0.001364613,0.00160538,0.001449322,5.210884746,8.508858114,6.152588643,7.580567612,0.994224699,0.990563414,0.993182209,0.991587415,451.1353496,450.8440696,451.2157294,450.5492581,0.422954189,0.349965114,0.394571878,0.365709289,210.1272685,210.1323897,210.1373033,210.1470071,1799.330513,1794.86742,1798.710329,1794.616465,7.393120026,7.390491372,7.392281697,7.390521037,9.589304048,9.954001327,9.728571942,9.875153303,0.000855512,0.000682871,0.000783798,0.000717608,2.409294066,2.721744101,2.525403987,2.655418293,-0.50075997,-0.443646666,-0.478973903,-0.455858032,0.999173711,0.998282986,0.998907942,0.998530822,0
0.00125341,0.001016096,0.001268015,0.00105179,6.083801749,8.660131041,5.511113612,8.227467251,0.996142494,0.994508547,0.996506281,0.994776935,788.5667805,788.5099735,788.7174124,787.6091301,0.391878203,0.338302863,0.399443899,0.34661614,240.0675638,240.0598077,240.0682659,240.0978233,3148.18332,3145.379763,3149.358536,3142.209053,7.715651196,7.713685485,7.716300684,7.713284062,10.02463545,10.30044486,9.97801245,10.25686234,0.001031834,0.000871183,0.001066572,0.000893861,2.514643374,2.74128833,2.450504357,2.708587626,-0.508237065,-0.467177096,-0.515168309,-0.473476108,0.999459802,0.99906172,0.999507848,0.999137245,0
0.001421198,0.001157036,0.001463244,0.00118801,14.48334618,16.48733941,4.019874123,16.10546587,0.991801526,0.990651455,0.997738287,0.990888719,883.2952718,881.8131468,888.6789248,883.8200579,0.436593723,0.379325425,0.448979031,0.386938802,297.8884184,297.9240076,297.9634406,297.8597478,3518.697741,3510.765248,3550.695825,3519.174766,7.825713974,7.823379399,7.826540109,7.825014253,9.916675314,10.19395097,9.847557028,10.15389307,0.000902263,0.000763949,0.000940174,0.000784399,2.336757709,2.567864442,2.251133761,2.528723117,-0.547404242,-0.506560572,-0.558077413,-0.512726414,0.999716164,0.999503677,0.99975537,0.999544391,0
0.001939246,0.001630754,0.002027159,0.001677513,6.556924542,8.868784099,5.731694936,8.538664324,0.991667864,0.988717761,0.992709802,0.989125708,393.4720283,393.041862,393.1097012,392.607845,0.386572854,0.340877338,0.403282841,0.347833383,270.2184737,270.2193233,270.2349181,270.2356233,1567.331189,1563.298664,1566.70711,1561.892716,7.22243447,7.219827821,7.222791379,7.219544452,9.609974727,9.830441241,9.518207949,9.800688251,0.000859831,0.000744731,0.00090802,0.000760325,2.559966987,2.753702367,2.475035335,2.72909125,-0.456944973,-0.421400585,-0.471595594,-0.426024806,0.998311487,0.997368554,0.998592879,0.997514721,0
0.001743108,0.001404376,0.00175752,0.00148063,154.695774,156.5211887,102.3421655,156.7435547,0.914235627,0.913179682,0.943681668,0.913101145,901.8650141,901.4087509,908.6043681,901.8735284,0.424654339,0.364359798,0.433269751,0.378836171,226.1238451,226.1493912,226.1474913,226.1228791,3452.764282,3449.113815,3532.075307,3450.750559,7.610238639,7.607244178,7.608490776,7.608521934,9.79196413,10.08674219,9.734924589,10.01573725,0.000855013,0.0007089,0.000874633,0.000742016,2.45849596,2.713581575,2.362119571,2.65091967,-0.521860757,-0.477232734,-0.530621177,-0.488082978,0.999503066,0.999101725,0.999557852,0.999222477,0
0.002359837,0.001812195,0.0022169,0.001910364,5.118492493,7.526224219,4.142826468,6.909339334,0.995624749,0.993554798,0.996480177,0.994095748,584.9370555,583.8625441,588.4992441,585.1155961,0.459666672,0.384133509,0.447166972,0.399262644,300.3333663,300.3645076,300.3993658,300.3271663,2334.629729,2327.923952,2349.85415,2333.553045,7.390053697,7.38755271,7.388264688,7.389046896,9.408374895,9.756114808,9.436861168,9.685784658,0.000948771,0.000764434,0.000921349,0.000799771,2.276400012,2.573741741,2.275917337,2.511374136,-0.529204844,-0.47463052,-0.524911567,-0.485885285,0.999426235,0.998845342,0.99939427,0.999001303,0
0.003210181,0.002708263,0.002952667,0.002639306,6.318118986,9.01357705,7.320174388,9.396362093,0.986168794,0.980202139,0.98401496,0.979417964,228.4008649,227.6401686,228.9695433,228.2661015,0.380872194,0.332957277,0.358537516,0.326596982,253.5358924,253.5555802,253.5635556,253.5309299,907.2853406,901.5470974,908.5579987,903.6680441,6.696710252,6.687466006,6.694061105,6.687342588,9.046670108,9.300071686,9.172457277,9.331515623,0.000833898,0.000708623,0.000771782,0.000693884,2.518535771,2.754195158,2.630425806,2.782083677,-0.416607469,-0.371791327,-0.394858368,-0.366655389,0.995710353,0.992822319,0.994500889,0.992394163,0
0.003009102,0.002525628,0.00286345,0.002492678,5.246779586,7.500550814,5.631474941,7.574941868,0.992789685,0.989687655,0.992306622,0.989585176,363.8384288,363.6685199,365.9949437,363.6615415,0.405668824,0.356581322,0.39577264,0.354103558,309.1835523,309.1989527,309.1521492,309.1984437,1450.106936,1447.173529,1458.3483,1447.071224,6.912932991,6.908320777,6.913201606,6.90799981,9.137753056,9.395124998,9.197537111,9.402607483,0.000970031,0.000827028,0.000938534,0.000821708,2.416593912,2.646942627,2.464006146,2.652587281,-0.45708511,-0.413530875,-0.447393199,-0.41226622,0.997770795,0.996261851,0.997502716,0.996205316,0
0.002377732,0.00196851,0.002185275,0.001923078,5.827567974,8.268205638,6.104424789,8.971314426,0.995617215,0.99373746,0.995406987,0.993219828,664.8247667,660.1319573,664.5337575,661.5845388,0.422681526,0.366147208,0.399148549,0.361265172,311.4632549,311.5436849,311.5777709,311.4931069,2653.471499,2632.259623,2652.030605,2637.366841,7.407609243,7.400837221,7.403826298,7.401760992,9.571446257,9.854823342,9.687042205,9.88290749,0.000865568,0.000723967,0.000800075,0.000712289,2.387980427,2.65146351,2.495130895,2.675953547,-0.508594454,-0.463773086,-0.490497359,-0.459720836,0.999268805,0.998696445,0.999077197,0.998628545,0
0.001557318,0.001133698,0.001354858,0.001201929,2.507057744,4.392524802,2.916001135,4.00036689,0.999075598,0.998378909,0.998925784,0.998523291,1356.042507,1354.804873,1357.269465,1354.487253,0.545859789,0.446919231,0.504384756,0.465747184,317.3573533,317.3700774,317.3129134,317.3806268,5421.66297,5414.826968,5426.161859,5413.948647,8.104372772,8.102919494,8.105097055,8.102910722,9.736121433,10.17048345,9.897429137,10.0986088,0.001328795,0.00103212,0.001203785,0.001084384,1.940894713,2.302436479,2.06025986,2.240103999,-0.629840408,-0.568601948,-0.607323864,-0.578683525,0.999935199,0.999845176,0.999910862,0.999865816,0
0.001838817,0.001430933,0.001760864,0.001505737,7.578386184,9.930829772,4.434848677,9.30817844,0.993920763,0.992019268,0.996447027,0.992537995,623.3007944,622.1753777,624.1038976,623.704949,0.443058356,0.373251242,0.437306134,0.38784374,264.6163692,264.650115,264.5749438,264.6014925,2485.624791,2478.770681,2491.980742,2485.511617,7.606973398,7.603899668,7.607759001,7.606023402,9.716081955,10.0469678,9.693837237,9.978344913,0.000950689,0.000777549,0.000948239,0.000812716,2.391637655,2.657658979,2.313382454,2.598874632,-0.530145043,-0.479818339,-0.533700782,-0.490566188,0.999547935,0.999119482,0.999569094,0.999237336,0
0.002541873,0.002035253,0.002537769,0.002115122,4.047012354,6.404505729,3.995412228,5.70441485,0.997919311,0.996690919,0.99794421,0.997071879,972.5174192,967.7167423,971.7461269,974.0744251,0.454581194,0.386396677,0.454093817,0.401197243,359.8492283,359.9461016,359.8643006,359.8253953,3886.022664,3864.462463,3882.989095,3890.593286,7.414204301,7.409748552,7.414303338,7.413097772,9.423685896,9.747105251,9.418333464,9.676376153,0.001079818,0.000885509,0.001082556,0.000928116,2.261117579,2.548567836,2.252753768,2.47558065,-0.531746402,-0.480859002,-0.532599339,-0.492536367,0.999457155,0.998954432,0.999463115,0.999102465,0
0.001658856,0.001324991,0.001560298,0.001324292,3.892556074,5.978963506,4.165123597,6.090834823,0.998678546,0.997972163,0.998586361,0.997928983,1472.830458,1474.221588,1473.191904,1470.493762,0.472304369,0.404921302,0.454406491,0.403881234,355.6043333,355.5782891,355.5676003,355.6669288,5887.429276,5890.907388,5888.602493,5875.884215,7.952882068,7.951113635,7.952749238,7.949375001,9.881645131,10.20127251,9.956051452,10.2092092,0.001020663,0.000844392,0.00097689,0.000839984,2.221187884,2.494480795,2.277836234,2.506709342,-0.579593296,-0.533763387,-0.568981809,-0.53226127,0.999842711,0.99970255,0.999817769,0.999695712,0
0.002304695,0.001835632,0.002257964,0.001891894,4.054796731,6.058493717,3.941249718,5.828299163,0.998338604,0.997517339,0.998389811,0.997610764,1220.298209,1220.161403,1223.847189,1219.69919,0.465975792,0.401943789,0.464585979,0.409303867,362.3396062,362.3578876,362.3084619,362.3654545,4877.138038,4874.587118,4891.447506,4872.968459,7.66056959,7.658390019,7.661650725,7.658367661,9.608622685,9.915549703,9.613063341,9.880440859,0.001028583,0.000862859,0.00103098,0.000879309,2.254937947,2.504118748,2.237936205,2.479232091,-0.55818845,-0.51210181,-0.557742847,-0.517286958,0.999706267,0.999456947,0.999704853,0.999493022,0
